Year,Decade,Recent,Runtime_Binned,Top_Company,Top_Main_Actor,Top_Director,Top_Writer,Log_Budget,Weighted_Score,Log_Votes,G,PG,PG-13,R,NC-17,Not Rated,Unrated,X,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Historical,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Worldwide Gross
2019,2010,True,90-120,True,False,False,True,16.860033043306743,49020000.0,13.664688831019712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113118226.0
1992,1990,False,90-120,True,False,False,False,15.894952224644102,9800000.0,12.206077645517674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17092453.0
2001,2000,False,60-90,True,False,False,False,15.76142084987672,7420000.0,11.849404844423074,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313583.0
1980,1980,False,90-120,True,False,False,False,16.811242881518265,15900000.0,12.611541086966115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49823037.0
1986,1980,False,90-120,True,False,False,True,16.012735246411598,51680000.0,13.541075028051122,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40479480.0
1996,1990,False,>120,True,False,False,False,17.216707972959764,150920000.0,14.488455541410652,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102616183.0
1997,1990,False,90-120,True,False,False,False,17.147715103853763,24150000.0,12.765691290604371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41230799.0
2011,2010,True,90-120,True,True,False,False,18.72078534381011,176400000.0,14.711598990684092,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245724603.0
2001,2000,False,90-120,True,False,False,False,17.6867115897055,71040000.0,13.919871474189012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498534.0
1991,1990,False,90-120,True,True,False,False,17.034386422832473,20100000.0,12.611541086966115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43001500.0
1999,1990,False,90-120,True,False,False,False,18.064005814299346,53200000.0,13.76421831620775,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,309460292.0
2003,2000,False,90-120,True,False,False,False,17.370858648025116,200930000.0,14.855787622976248,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131095614.0
1992,1990,False,90-120,True,False,False,False,16.705882371415992,15870000.0,12.345838935721968,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14715067.0
2015,2010,True,90-120,True,False,False,False,16.52356082573315,29610000.0,13.060490101343552,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16137046.0
1988,1980,False,90-120,True,False,True,False,17.281246492014,63000000.0,13.710151153416941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60329001.0
1988,1980,False,90-120,True,False,False,True,16.811242881518265,7080000.0,11.695255355062795,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16031707.0
2007,2000,False,>120,True,True,False,False,17.926384438531027,228240000.0,14.969242461310827,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95696996.0
2010,2010,True,>120,True,False,True,False,18.197537205138154,984000000.0,16.300417291085605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,294804195.0
2004,2000,False,90-120,True,False,False,False,18.064005814299346,49800000.0,13.629182184591333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57947036.0
1999,1990,False,90-120,True,True,True,False,18.420680753952364,246740000.0,15.033386563317146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206071502.0
1993,1990,False,90-120,True,False,False,False,17.50439003707821,15000000.0,12.611541086966115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116300000.0
1998,1990,False,90-120,True,True,True,False,18.105970012811294,46200000.0,13.554147092530322,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103891409.0
1991,1990,False,90-120,True,False,False,False,17.034386422832473,9900000.0,11.918397239722838,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36489888.0
2020,2020,True,90-120,True,False,False,False,18.258161826219297,66300000.0,13.83531416565213,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306766470.0
2009,2000,False,>120,True,False,False,False,18.826145858727198,462150000.0,15.581952390148196,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385680446.0
2016,2010,True,>120,True,False,False,False,19.035866388448003,163800000.0,14.66566191468422,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343471816.0
1982,1980,False,90-120,True,False,False,True,16.231424425551033,88550000.0,13.955273369904273,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78912963.0
1984,1980,False,90-120,True,False,False,True,16.648723960844016,50920000.0,13.541075028051122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76471046.0
2013,2010,True,>120,True,False,False,False,19.06253463538792,360360000.0,15.35880888156902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467365246.0
1986,1980,False,90-120,True,False,False,True,17.034386422832473,59130000.0,13.60479076121576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109713132.0
1989,1980,False,90-120,True,False,False,True,17.140546614632086,31350000.0,13.25339339419516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52210049.0
1991,1990,False,90-120,True,False,False,True,17.216707972959764,51840000.0,13.487007879880162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96888996.0
1994,1990,False,90-120,True,False,False,True,17.370858648025116,51480000.0,13.567050480716235,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118071125.0
1998,1990,False,90-120,True,False,False,True,17.87595358575207,46080000.0,13.487007879880162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112587658.0
2002,2000,False,90-120,True,False,False,True,17.909855136853043,48000000.0,13.527829818844937,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67336470.0
1983,1980,False,90-120,True,True,False,False,16.906553056777135,7050000.0,11.918397239722838,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64892670.0
2008,2000,False,90-120,True,False,False,False,17.034386422832473,12800000.0,12.206077645517674,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11212953.0
2011,2010,True,90-120,True,False,False,False,17.72753358339242,240100000.0,15.04807111068727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260095986.0
1990,1990,False,90-120,True,False,False,False,15.068273812173887,10080000.0,11.982935344196433,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16324573.0
2004,2000,False,90-120,True,False,False,False,17.281246492014,116640000.0,14.297937324492327,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50826898.0
2014,2010,True,90-120,True,False,False,False,16.41820031748273,117740000.0,14.523546843628687,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201965915.0
2016,2010,True,90-120,True,False,False,False,18.72078534381011,52200000.0,13.676249640055394,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245623848.0
2015,2010,True,>120,True,True,False,False,18.858935681335133,166320000.0,14.786289853910306,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440603537.0
2019,2010,True,>120,True,False,False,False,19.035866388448003,98580000.0,14.279245203127035,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261119292.0
1983,1980,False,>120,True,False,False,False,15.894952224644102,42180000.0,13.25339339419516,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108423749.0
2015,2010,True,>120,True,False,False,False,17.147715103853763,297180000.0,15.153140009570041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133440870.0
1995,1990,False,60-90,True,False,False,False,16.300417291085605,12810000.0,12.25486757159303,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46576136.0
2012,2010,True,60-90,True,False,False,False,17.989897843244528,183040000.0,14.866332532446323,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179379533.0
2003,2000,False,>120,True,False,False,False,17.216707972959764,3864000.0,11.141876276228,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33972062.0
1996,1990,False,90-120,True,False,False,False,17.073607134447293,28800000.0,13.017005083966255,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181489203.0
2014,2010,True,90-120,True,True,False,False,17.034386422832473,41480000.0,13.429849547739444,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39280992.0
1999,1990,False,90-120,True,True,False,False,18.36938746009113,35200000.0,13.217675375388819,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149705852.0
1990,1990,False,>120,True,False,False,False,17.804494623047066,281200000.0,15.123843647884687,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136766062.0
1986,1980,False,90-120,True,True,False,False,17.034386422832473,31800000.0,13.180634172318978,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79817937.0
2012,2010,True,90-120,True,False,False,False,17.50439003707821,20520000.0,12.793862088206213,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41863726.0
2002,2000,False,90-120,True,False,False,False,17.034386422832473,95250000.0,14.054528245836039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108846072.0
1990,1990,False,>120,True,False,False,False,17.216707972959764,141360000.0,14.436087583323648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200512643.0
2003,2000,False,90-120,True,False,False,False,17.909855136853043,245000000.0,15.068273812173887,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176070171.0
2010,2010,True,90-120,True,False,False,True,18.826145858727198,62400000.0,14.260197020251155,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319713881.0
2005,2000,False,90-120,True,True,False,False,18.22222981742365,106880000.0,14.328334783195153,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191466556.0
2004,2000,False,>120,True,True,False,False,18.197537205138154,70620000.0,13.883170141017091,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96105910.0
1991,1990,False,60-90,True,False,False,False,16.951004817371683,74520000.0,13.8924725250259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86930411.0
1988,1980,False,60-90,True,False,False,False,16.300417291085605,120080000.0,14.272936037914342,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78756177.0
2004,2000,False,90-120,True,False,False,False,17.50439003707821,13680000.0,12.388398368982115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10898337.0
1991,1990,False,60-90,True,False,False,False,16.118095750958314,2280000.0,10.545367754151743,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061361.0
1998,1990,False,60-90,True,False,False,False,16.993564429978885,10620000.0,12.100717685412471,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140894675.0
1997,1990,False,90-120,True,False,False,False,18.035018277846262,39680000.0,13.369225017834633,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118063304.0
2008,2000,False,90-120,True,False,False,False,18.31532023940565,59150000.0,13.721200977393528,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164170327.0
2004,2000,False,60-90,True,False,False,False,17.216707972959764,58220000.0,13.617060838751888,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141067127.0
2004,2000,False,90-120,True,False,False,False,18.31532023940565,32860000.0,13.3374763699232,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103370127.0
2002,2000,False,>120,True,False,False,False,18.035018277846262,69120000.0,13.8924725250259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193921372.0
1993,1990,False,90-120,True,False,False,False,16.454567959008102,4736000.0,11.211833885608513,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1029721.0
1998,1990,False,90-120,True,False,False,False,17.909855136853043,787320000.0,16.089696279317273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264118201.0
1987,1980,False,90-120,True,True,True,True,17.034386422832473,228310000.0,14.876767406109316,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76270454.0
2005,2000,False,90-120,True,True,False,False,16.906553056777135,50700000.0,13.567050480716235,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19126398.0
2002,2000,False,60-90,True,False,False,False,17.034386422832473,7840000.0,11.849404844423074,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60694737.0
1996,1990,False,90-120,True,False,False,True,15.955576839107596,16820000.0,12.577639650232573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15315484.0
2011,2010,True,90-120,True,False,False,False,18.826145858727198,540400000.0,15.85932505153463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449326618.0
2003,2000,False,90-120,True,False,True,True,18.197537205138154,34770000.0,13.321215875492413,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43935763.0
1986,1980,False,90-120,True,True,False,False,16.52356082573315,211140000.0,14.933925800725897,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357288178.0
2014,2010,True,>120,True,True,False,True,19.162618093443648,169120000.0,14.920767720476825,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104054072.0
2011,2010,True,>120,True,False,False,True,19.088510121656228,241800000.0,15.176487367510099,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123794079.0
2017,2010,True,>120,True,True,False,False,19.19540791611303,72800000.0,14.151983508870947,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605425157.0
1991,1990,False,90-120,True,False,False,False,16.811242881518265,3150000.0,10.819798284210286,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,418807.0
2010,2010,True,90-120,True,False,False,True,17.453096744006448,242440000.0,14.975531788240602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252276927.0
1983,1980,False,90-120,True,False,False,False,16.489659276356317,5952000.0,11.440365524765756,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30503151.0
2009,2000,False,90-120,True,False,False,False,17.034386422832473,239760000.0,14.99108419641044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166842739.0
2001,2000,False,>120,True,True,False,False,18.035018277846262,174570000.0,14.743730255960541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203388341.0
1995,1990,False,90-120,True,True,False,False,17.216707972959764,16240000.0,12.577639650232573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24047675.0
2005,2000,False,90-120,True,True,True,False,18.6983124881264,275600000.0,15.26007406305717,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603873119.0
1992,1990,False,90-120,True,False,False,False,16.811242881518265,103600000.0,14.207553321415745,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183097323.0
1993,1990,False,90-120,True,False,False,False,17.50439003707821,48980000.0,13.579789490265188,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48197805.0
1989,1980,False,90-120,True,True,False,True,16.811242881518265,13420000.0,12.301387370778713,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10555348.0
2000,2000,False,>120,True,True,False,False,18.064005814299346,126080000.0,14.493544608328255,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374111707.0
1993,1990,False,90-120,True,True,False,False,16.213405921671733,170170000.0,14.60850352598252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10032765.0
1992,1990,False,90-120,True,False,False,False,16.705882371415992,1120000.0,9.90353755128617,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11124511.0
2004,2000,False,90-120,True,False,False,False,16.759949589762293,26550000.0,13.017005083966255,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73029190.0
1985,1980,False,90-120,True,True,False,False,16.300417291085605,65860000.0,13.698977865303197,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68706993.0
2006,2000,False,>120,True,True,True,False,17.989897843244528,46610000.0,13.579789490265188,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,163247198.0
2013,2010,True,90-120,True,True,False,False,19.06253463538792,432600000.0,15.636828991246158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540007876.0
2011,2010,True,90-120,True,False,False,False,16.300417291085605,51660000.0,13.617060838751888,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22939027.0
2007,2000,False,>120,True,False,False,False,17.989897843244528,374220000.0,15.396549201637972,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84785914.0
2019,2010,True,90-120,False,False,False,False,17.707330876483063,16470000.0,12.506180941677357,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120624994.0
2009,2000,False,90-120,False,False,False,False,17.073607134447293,50220000.0,13.60479076121576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28190603.0
2008,2000,False,>120,False,False,False,False,17.281246492014,101520000.0,14.159100971573958,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51262751.0
2007,2000,False,>120,False,False,False,False,16.52356082573315,476280000.0,15.587067489942822,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56675895.0
2011,2010,True,60-90,False,False,False,False,12.429220196836383,40200000.0,13.304686600863562,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3852409.0
2013,2010,True,90-120,False,False,False,False,16.300417291085605,87780000.0,13.946539697563276,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27682872.0
2007,2000,False,>120,False,False,False,True,17.034386422832473,717660000.0,15.997057435448074,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171627166.0
2007,2000,False,>120,False,False,False,True,17.034386422832473,438700000.0,15.49260730578806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76181545.0
1992,1990,False,>120,False,False,False,False,16.951004817371683,38340000.0,13.199326270390594,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105232691.0
1993,1990,False,60-90,False,False,False,False,16.380459992348886,1071000.0,9.952325334619427,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2570550.0
2019,2010,True,90-120,False,False,False,False,17.034386422832473,30600000.0,13.1421679654829,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808611.0
2018,2010,True,>120,False,False,False,False,16.951004817371683,339480000.0,15.236206587347361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327909440.0
2015,2010,True,>120,False,False,False,False,16.811242881518265,352350000.0,15.285686632949897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98690254.0
1980,1980,False,>120,False,False,False,False,17.599700214609808,9520000.0,11.849404844423074,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484523.0
1995,1990,False,90-120,False,False,False,False,11.918397239722838,3055000.0,10.757924157061597,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,472370.0
1991,1990,False,90-120,False,False,False,False,16.705882371415992,1456000.0,10.165890277802454,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501785.0
1990,1990,False,>120,False,False,False,False,16.897420573630875,9150000.0,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22997992.0
1991,1990,False,>120,False,False,True,False,16.61887099947687,106500000.0,14.166168133802548,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45434805.0
2017,2010,True,90-120,False,False,False,False,16.811242881518265,25480000.0,13.102162710901053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47347283.0
2008,2000,False,60-90,False,False,False,False,16.811242881518265,11130000.0,12.25486757159303,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964734.0
1992,1990,False,90-120,False,False,False,False,17.216707972959764,1410000.0,10.308985993422082,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096030.0
1992,1990,False,90-120,False,True,False,False,16.811242881518265,2668000.0,10.736418414365376,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6202756.0
1992,1990,False,90-120,False,False,False,False,16.52356082573315,1425000.0,10.12667110305036,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6132924.0
2018,2010,True,90-120,False,False,False,False,17.822843761378564,26550000.0,13.28787951079572,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,371985018.0
2017,2010,True,>120,False,False,False,False,16.759949589762293,21700000.0,12.765691290604371,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140552359.0
1996,1990,False,90-120,False,False,False,False,17.216707972959764,4836000.0,11.440365524765756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31387164.0
1997,1990,False,>120,False,True,False,False,18.197537205138154,257040000.0,15.088076433867828,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245676146.0
1993,1990,False,90-120,False,False,False,False,16.213405921671733,2109000.0,10.518700218288165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1039824.0
1996,1990,False,90-120,False,False,False,False,16.88356353960952,9100000.0,11.849404844423074,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22313201.0
1999,1990,False,90-120,False,False,False,False,18.951309000896888,75950000.0,14.253766134056512,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222104681.0
1998,1990,False,90-120,False,False,False,True,16.454567959008102,24790000.0,12.821260987319457,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8863193.0
2000,2000,False,>120,False,True,False,False,18.22222981742365,69620000.0,13.981025843899115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96085477.0
1997,1990,False,>120,False,False,True,False,16.759949589762293,33500000.0,13.122365377402328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6682098.0
1993,1990,False,90-120,False,False,False,False,15.76142084987672,3024000.0,10.896757843893464,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6608687.0
2008,2000,False,90-120,False,False,False,False,16.588099342704055,10500000.0,12.25486757159303,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50007546.0
1998,1990,False,90-120,False,False,False,False,18.603002309079653,196560000.0,14.819812533461441,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363258859.0
2006,2000,False,90-120,False,False,False,False,18.603002309079653,270510000.0,15.153140009570041,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,461983149.0
2017,2010,True,90-120,False,False,False,False,18.980296537602072,54940000.0,13.617060838751888,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383930656.0
2016,2010,True,90-120,False,False,False,False,19.11382792951231,182500000.0,14.731801689838349,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1028570942.0
2003,2000,False,90-120,False,False,False,False,18.358805350872576,787320000.0,16.089696279317273,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,940343261.0
2015,2010,True,90-120,False,False,False,False,18.980296537602072,519210000.0,15.673369984903081,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857611174.0
2015,2010,True,90-120,False,False,False,False,19.11382792951231,71020000.0,13.87378040948403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332207671.0
